,trend(t-5),trend(t-4),trend(t-3),trend(t-2),trend(t-1),trend(t)
2008-09-22,10.773070144653332,10.799620628356934,10.856855964660651,10.838325500488278,10.770280456542984,10.872995376586925
2008-09-23,10.799620628356934,10.856855964660651,10.838325500488278,10.770280456542984,10.872995376586925,10.875585746765143
2008-09-24,10.856855964660651,10.838325500488278,10.770280456542984,10.872995376586925,10.875585746765143,10.78537387847902
2008-09-25,10.838325500488278,10.770280456542984,10.872995376586925,10.875585746765143,10.78537387847902,10.540591430664074
2008-09-26,10.770280456542984,10.872995376586925,10.875585746765143,10.78537387847902,10.540591430664074,10.397378158569344
2008-09-29,10.872995376586925,10.875585746765143,10.78537387847902,10.540591430664074,10.397378158569344,10.28086490631105
2008-09-30,10.875585746765143,10.78537387847902,10.540591430664074,10.397378158569344,10.28086490631105,10.036231613159186
2008-10-01,10.78537387847902,10.540591430664074,10.397378158569344,10.28086490631105,10.036231613159186,9.81640567779542
2008-10-02,10.540591430664074,10.397378158569344,10.28086490631105,10.036231613159186,9.81640567779542,9.7676383972168
2008-10-03,10.397378158569344,10.28086490631105,10.036231613159186,9.81640567779542,9.7676383972168,9.496106147766136
2008-10-06,10.28086490631105,10.036231613159186,9.81640567779542,9.7676383972168,9.496106147766136,9.129430389404307
2008-10-07,10.036231613159186,9.81640567779542,9.7676383972168,9.496106147766136,9.129430389404307,8.823028945922866
2008-10-08,9.81640567779542,9.7676383972168,9.496106147766136,9.129430389404307,8.823028945922866,8.549504089355484
2008-10-09,9.7676383972168,9.496106147766136,9.129430389404307,8.823028945922866,8.549504089355484,8.598370933532726
2008-10-10,9.496106147766136,9.129430389404307,8.823028945922866,8.549504089355484,8.598370933532726,8.681559181213386
2008-10-13,9.129430389404307,8.823028945922866,8.549504089355484,8.598370933532726,8.681559181213386,8.686839485168461
2008-10-14,8.823028945922866,8.549504089355484,8.598370933532726,8.681559181213386,8.686839485168461,8.806590652465827
2008-10-15,8.549504089355484,8.598370933532726,8.681559181213386,8.686839485168461,8.806590652465827,9.008533668518089
2008-10-16,8.598370933532726,8.681559181213386,8.686839485168461,8.806590652465827,9.008533668518089,9.00006542205812
2008-10-17,8.681559181213386,8.686839485168461,8.806590652465827,9.008533668518089,9.00006542205812,9.000264739990241
2008-10-20,8.686839485168461,8.806590652465827,9.008533668518089,9.00006542205812,9.000264739990241,9.082456779479983
2008-10-21,8.806590652465827,9.008533668518089,9.00006542205812,9.000264739990241,9.082456779479983,9.07896995544435
2008-10-22,9.008533668518089,9.00006542205812,9.000264739990241,9.082456779479983,9.07896995544435,8.913340759277352
2008-10-23,9.00006542205812,9.000264739990241,9.082456779479983,9.07896995544435,8.913340759277352,8.665121078491225
2008-10-24,9.000264739990241,9.082456779479983,9.07896995544435,8.913340759277352,8.665121078491225,8.695009040832524
2008-10-27,9.082456779479983,9.07896995544435,8.913340759277352,8.665121078491225,8.695009040832524,8.706615447998065
2008-10-28,9.07896995544435,8.913340759277352,8.665121078491225,8.695009040832524,8.706615447998065,8.743327713012691
2008-10-29,8.913340759277352,8.665121078491225,8.695009040832524,8.706615447998065,8.743327713012691,8.84330310821534
2008-10-30,8.665121078491225,8.695009040832524,8.706615447998065,8.743327713012691,8.84330310821534,8.9279857635498
2008-10-31,8.695009040832524,8.706615447998065,8.743327713012691,8.84330310821534,8.9279857635498,8.918969535827644
2008-11-03,8.706615447998065,8.743327713012691,8.84330310821534,8.9279857635498,8.918969535827644,8.840463829040536
2008-11-04,8.743327713012691,8.84330310821534,8.9279857635498,8.918969535827644,8.840463829040536,8.698645591735854
2008-11-05,8.84330310821534,8.9279857635498,8.918969535827644,8.840463829040536,8.698645591735854,8.558072471618667
2008-11-06,8.9279857635498,8.918969535827644,8.840463829040536,8.698645591735854,8.558072471618667,8.42003993988039
2008-11-07,8.918969535827644,8.840463829040536,8.698645591735854,8.558072471618667,8.42003993988039,8.143675708770752
2008-11-10,8.840463829040536,8.698645591735854,8.558072471618667,8.42003993988039,8.143675708770752,7.888432312011734
2008-11-11,8.698645591735854,8.558072471618667,8.42003993988039,8.143675708770752,7.888432312011734,7.793089389801036
2008-11-12,8.558072471618667,8.42003993988039,8.143675708770752,7.888432312011734,7.793089389801036,7.687883758544936
2008-11-13,8.42003993988039,8.143675708770752,7.888432312011734,7.793089389801036,7.687883758544936,7.594932079315189
2008-11-14,8.143675708770752,7.888432312011734,7.793089389801036,7.687883758544936,7.594932079315189,7.524994277954109
2008-11-17,7.888432312011734,7.793089389801036,7.687883758544936,7.594932079315189,7.524994277954109,7.471096324920662
2008-11-18,7.793089389801036,7.687883758544936,7.594932079315189,7.524994277954109,7.471096324920662,7.209476947784442
2008-11-19,7.687883758544936,7.594932079315189,7.524994277954109,7.471096324920662,7.209476947784442,6.972415542602547
2008-11-20,7.594932079315189,7.524994277954109,7.471096324920662,7.209476947784442,6.972415542602547,6.759812355041519
2008-11-21,7.524994277954109,7.471096324920662,7.209476947784442,6.972415542602547,6.759812355041519,6.683249378204353
2008-11-24,7.471096324920662,7.209476947784442,6.972415542602547,6.759812355041519,6.683249378204353,6.742577171325688
2008-11-25,7.209476947784442,6.972415542602547,6.759812355041519,6.683249378204353,6.742577171325688,6.908953571319595
2008-11-26,6.972415542602547,6.759812355041519,6.683249378204353,6.742577171325688,6.908953571319595,6.926686954498295
