,resid
1986-12-11,0.0009502413827710853
1986-12-12,0.006214714602183673
1986-12-15,-0.012761285889525926
1986-12-16,0.0011585235945123203
1986-12-17,0.0031505844014910935
1986-12-18,-0.0022129800956952306
1986-12-19,0.007179722741789531
1986-12-22,-0.00975854097642884
1986-12-23,0.0026600033394208996
1986-12-24,0.004384086133846865
1986-12-26,-0.00022937626059232668
1986-12-29,0.004284243837548176
1986-12-30,-0.010938112426180275
1986-12-31,0.0017485604039590543
1987-01-02,0.00041641503751180774
1987-01-05,-0.001248281900238219
1987-01-06,0.005409972921560132
1987-01-07,-0.01008009462394437
1987-01-08,0.0009976938716355606
1987-01-09,0.003526354433898862
1987-01-12,0.004114114041972624
1987-01-13,0.005409950569818313
1987-01-14,-0.01319033502378417
1987-01-15,0.004965776240000064
1987-01-16,0.0010599589365767933
1987-01-19,-0.002320600752187122
1987-01-20,0.003265044645022765
1987-01-21,-0.010294696677113944
1987-01-22,0.014295986329686965
1987-01-23,-0.0020502799731419667
1987-01-26,-0.005966950659109264
1987-01-27,0.010665029839228304
1987-01-28,-0.00820336042680839
1987-01-29,-0.004310676420549736
1987-01-30,0.006421656014332344
1987-02-02,0.0011647391278028518
1987-02-03,0.005571035102554563
1987-02-04,-0.009061360347648598
1987-02-05,0.00405432585395944
1987-02-06,0.0012740290182912724
1987-02-09,-0.004840676192589042
1987-02-10,0.0017102485453645141
1987-02-11,-0.011367025959872327
1987-02-12,0.007968467508926918
1987-02-13,0.006421775223614428
1987-02-17,0.0038994628149789956
1987-02-18,0.005731893137647783
1987-02-19,-0.016085818398377198
1987-02-20,-0.005222117865905612
1987-02-23,0.0041696137207819835
1987-02-24,0.0031488019186776983
1987-02-25,0.004981360391328306
1987-02-26,-0.007077655184649898
1987-02-27,0.004536649619716349
1987-03-02,-0.001084985731239019
1987-03-03,-0.008647672538109384
1987-03-04,0.008091086701108738
1987-03-05,-0.003967395413300965
1987-03-06,0.0034645229927419254
1987-03-09,-0.0007636034470810075
1987-03-10,-0.0013016474288231861
1987-03-11,0.009860617474266267
1987-03-12,-0.006541290867709968
1987-03-13,-0.0014151960261930994
1987-03-16,-0.0027474218589020553
1987-03-17,-0.0040362012427534715
1987-03-18,0.010665014938074549
1987-03-19,-0.005737182486440898
1987-03-20,0.0020166397444169428
1987-03-23,0.001971370579602732
1987-03-24,-0.0007119637768971932
1987-03-25,0.006107152060225065
1987-03-26,-0.015281373250867706
1987-03-27,-0.0005573361762557403
1987-03-30,0.011140561701659673
1987-03-31,0.00379243969505211
1987-04-01,-0.003705611273100055
1987-04-02,-0.013190153229617255
1987-04-03,0.010327738558428317
1987-04-06,0.008244696857333344
1987-04-07,-0.007897050384832125
1987-04-08,0.008037815049840677
1987-04-09,-0.00981219111719012
1987-04-10,0.003678604995383289
1987-04-13,-0.0012456738930901271
1987-04-14,-0.0044117552083257055
1987-04-15,0.00809094663019462
1987-04-16,-0.0055759340409277415
1987-04-20,-0.0012544005759791586
1987-04-21,0.0023466831463633594
1987-04-22,-6.837368423892381e-05
1987-04-23,0.006804317787832955
1987-04-24,-0.012975820887471987
1987-04-27,-0.0028628825791974398
1987-04-28,0.011783895494343088
1987-04-29,-0.002105997208904057
1987-04-30,0.004337612346360222
1987-05-01,-0.01458456813134804
1987-05-04,-0.0023264228948194797
1987-05-05,0.011783964039685796
1987-05-06,-0.008218736652683049
1987-05-07,0.004444784477898991
1987-05-08,0.0038611114140481816
1987-05-11,0.004751232301369296
1987-05-12,-0.004838704465031813
1987-05-13,-0.00017564118320453686
1987-05-14,0.013560262874317289
1987-05-15,-0.0077207445982927815
1987-05-18,0.0011052102199952786
1987-05-19,-0.001192208526724742
1987-05-20,-0.005109096769640912
1987-05-21,0.00991435702199657
1987-05-22,-0.013297289598370263
1987-05-26,-0.0013616412528623554
1987-05-27,-0.0015142971259297592
1987-05-28,0.006044440265345981
1987-05-29,0.01087952907437549
1987-06-01,-0.012546765792754187
1987-06-02,0.00013985041297666107
1987-06-03,0.005778363944883019
1987-06-04,0.0006822484690420815
1987-06-05,0.003479666069694006
1987-06-08,-0.008257234084991297
1987-06-09,0.008719122444759208
1987-06-10,0.0030973619240508895
1987-06-11,-0.009719939235997897
1987-06-12,0.003908718184179163
1987-06-15,-0.013190144288919407
1987-06-16,8.623901523375794e-05
1987-06-17,0.006368092300303834
1987-06-18,0.0015400636154957758
1987-06-19,0.00793023462648075
1987-06-22,-0.011099010694410941
1987-06-23,-0.0009322493919041606
1987-06-24,0.0047057843226207315
1987-06-25,-0.0009264361899621021
1987-06-26,0.008198232010550213
1987-06-29,-0.008900609600921986
1987-06-30,0.0003546327701903331
1987-07-01,0.005992782713768385
1987-07-02,0.0017544794041373679
1987-07-06,0.008412966684057013
1987-07-07,-0.021233299363040806
1987-07-08,-0.0013613372691713586
1987-07-09,0.00470567703426345
1987-07-10,-0.00382153809482935
1987-07-13,0.005410013154699452
1987-07-14,-0.0019302666071898712
1987-07-15,0.0020703792921415278
1987-07-16,0.0028829789179588058
1987-07-17,0.0010040062624700774
1987-07-20,0.004337552741717362
1987-07-21,-0.011367174971482433
1987-07-22,0.004000538622511135
1987-07-23,0.0005236214417228043
1987-07-24,-0.0028565359156849913
1987-07-27,0.008412707403845879
1987-07-28,-0.008793491113572059
1987-07-29,0.004751184617649296
1987-07-30,0.004813480975032014
1987-07-31,-0.004036436681103648
1987-08-03,0.00026232357378098894
1987-08-04,-0.014155200112241393
1987-08-05,0.0014270514599196262
1987-08-06,0.0058852022904159525
1987-08-07,0.0030414956766806633
1987-08-10,0.010128745988555746
1987-08-11,-0.012010380614191605
1987-08-12,-0.003077402675972912
1987-08-13,0.004491428138624026
1987-08-14,0.0002532887417547613
1987-08-17,0.009056139544199912
1987-08-18,-0.012653863418479547
1987-08-19,-0.0020047813304485016
1987-08-20,0.002131835224037792
1987-08-21,-0.004250772003483309
1987-08-24,0.008627337769218715
1987-08-25,-0.0064339667443266725
1987-08-26,0.0016412914148687787
1987-08-27,0.0006308323162837522
1987-08-28,0.0059371995884645885
1987-08-31,0.011200687841128779
1987-09-01,-0.01683649717607408
1987-09-02,0.002070513402590413
1987-09-03,0.007172465922238141
1987-09-04,-0.004358128909419804
1987-09-08,0.0030509268795957797
1987-09-09,-0.011688840377716257
1987-09-10,0.0011047423235273747
1987-09-11,0.00358004033744389
1987-09-14,0.0034170913655002543
1987-09-15,0.008090842322060657
1987-09-16,-0.010777315485858394
1987-09-17,0.005019491945880622
1987-09-18,0.005778447391401797
1987-09-21,-0.01787031710560313
1987-09-22,0.003693914965342867
1987-09-23,-0.004289114463708752
1987-09-24,0.003142634069097744
1987-09-25,0.0018105751293925384
1987-09-28,0.00036021053378590623
1987-09-29,0.0034801637684880446
1987-09-30,-0.013941040623567078
1987-10-01,-0.005007794464456333
1987-10-02,0.00545657932937838
1987-10-05,0.022666563387566483
1987-10-06,0.0054103052174618435
1987-10-07,-0.014155593502899553
1987-10-08,0.0001399308792516098
1987-10-09,0.0009524887818196989
1987-10-12,-0.003500137929266204
1987-10-13,0.013560548976614475
1987-10-14,-0.006005039799596244
1987-10-15,0.025448372995034867
1987-10-16,0.023902223111994365
1987-10-19,-0.0520801734965555
1987-10-20,-0.017217811390213847
1987-10-21,0.01694447399339685
1987-10-22,0.019765278731954366
1987-10-23,0.005563575627209804
1987-10-26,-0.024733935002634263
1987-10-27,-0.0031691068852460627
1987-10-28,-0.021447709191222745
1987-10-29,0.009148213302266488
1987-10-30,0.013392389418488226
1987-11-02,0.004220970268901199
1987-11-03,0.0004770344054269146
1987-11-04,-0.011366784561056862
1987-11-05,0.011078238522183436
1987-11-06,0.0005234992522024969
1987-11-09,-0.006717352275204978
1987-11-10,0.00197840388173627
1987-11-11,-0.007077306497473488
1987-11-12,0.008719220792429882
1987-11-13,0.0028824752587108034
1987-11-16,-0.003285713199919408
1987-11-17,0.003908911899285979
1987-11-18,-0.007077622402085541
1987-11-19,-0.002433571184501121
1987-11-20,0.0037406957167474327
1987-11-23,0.0016472655493550447
1987-11-24,0.009699819043830923
1987-11-25,-0.011367267358678438
1987-11-27,0.0009978831163792836
1987-11-30,0.0033118671196764645
1987-12-01,-0.0010339182656477464
1987-12-02,0.011094084933951656
1987-12-03,-0.02016080914773633
1987-12-04,-0.004256787861216904
1987-12-07,0.0006305193919023452
1987-12-08,0.007867239709542674
1987-12-09,0.005624878958411308
1987-12-10,-0.012439572799589047
1987-12-11,-0.0013616472133294198
1987-12-14,0.005027810336950217
1987-12-15,-0.001569743160561491
1987-12-16,0.01613402421826997
1987-12-17,-0.011152675736325866
1987-12-18,-7.45385535769914e-05
1987-12-21,9.465873420109149e-05
1987-12-22,-0.0015701484721407344
1987-12-23,0.010557789162346856
1987-12-24,-0.009007608878991661
1987-12-28,-0.008224815095295896
1987-12-29,0.00631432295024748
1987-12-30,0.004435719843561699
1987-12-31,0.0013348882948895765
1988-01-04,-0.011581486452008658
1988-01-05,0.0007831991068325385
1988-01-06,0.007172489764100931
1988-01-07,0.009261490698511595
1988-01-08,-0.0015605235541300702
1988-01-11,-0.009007635701081377
1988-01-12,0.0019629210583094027
1988-01-13,0.0019174969214236833
1988-01-14,-0.004572577480623811
1988-01-15,0.009700033620545459
1988-01-18,-0.007077687967204958
1988-01-19,0.006145212089196506
1988-01-20,-0.0030152165871837836
1988-01-21,-0.0023206990998502464
1988-01-22,0.0034798419033994906
1988-01-25,-0.006970092642687473
1988-01-26,-0.0014688193448644969
1988-01-27,0.0037407761830149707
1988-01-28,0.0025052297074113794
1988-01-29,0.006482500389765763
1988-02-01,-0.010079994786162203
1988-02-02,0.00893367830432799
1988-02-03,0.0011666244286349433
1988-02-04,-0.00821860254222853
1988-02-05,0.004766768768973819
1988-02-08,-0.012010496843242933
1988-02-09,0.001212164794577625
1988-02-10,0.0037408179062658527
1988-02-11,-0.001784617904974859
1988-02-12,0.004552323178004205
1988-02-16,-0.006433916080376027
1988-02-17,0.002284833823814514
1988-02-18,0.0028829282540099917
1988-02-19,-0.0004975897114972961
1988-02-22,0.005731675580693165
1988-02-23,-0.008150064933677679
1988-02-24,0.006038418447152844
1988-02-25,-0.0005487048608011028
1988-02-26,-0.004465324882817588
1988-02-29,0.00894878859873062
1988-03-01,-0.012117773282908115
1988-03-02,3.263655818689943e-05
1988-03-03,0.005134863259197547
1988-03-04,-0.005001471642802928
1988-03-07,0.007447895959560759
1988-03-08,-0.005683496582890166
1988-03-09,0.005501726304661042
1988-03-10,0.0007381027954855898
1988-03-11,-0.0040362042229897515
1988-03-14,0.008412543491076466
1988-03-15,-0.014369717228791688
1988-03-16,0.011078786884920571
1988-03-17,0.01296314954936712
1988-03-18,-0.014116988782241545
1988-03-21,0.001227653578475276
1988-03-22,-0.0030021697167331475
1988-03-23,0.005609089171064602
1988-03-24,-0.002050214408041368
1988-03-25,-0.005323229436230951
1988-03-28,0.009806877926541654
1988-03-29,-0.00879320799150005
1988-03-30,-0.00339923199496871
1988-03-31,0.006314474942092035
1988-04-04,-0.00532305956299267
1988-04-05,0.004016021445939862
1988-04-06,-0.005147042858979382
1988-04-07,0.0013191819540466611
1988-04-08,0.006207374336130422
1988-04-11,0.00014622985904594538
1988-04-12,0.0045521354233740005
1988-04-13,-0.003860515344517177
1988-04-14,-0.0065085678943198775
1988-04-15,0.0015958374756643908
1988-04-18,0.001003705259013612
1988-04-19,0.005946314886763878
1988-04-20,-0.010830947745223977
1988-04-21,0.00046157840408793133
1988-04-22,0.004384297730330533
1988-04-25,-0.0018914353888738167
1988-04-26,0.008198217109394654
1988-04-27,-0.009222146857168382
1988-04-28,0.0024994254461634504
1988-04-29,-0.0004418337327225467
1988-05-02,-0.00457275033409482
1988-05-03,0.008734727457712019
1988-05-04,-0.007935443509004495
1988-05-05,0.0017485827557045365
1988-05-06,0.0038478767889859374
1988-05-09,0.00014585434978159556
1988-05-10,0.008198306516363621
1988-05-11,-0.013726177800084147
1988-05-12,-0.0013613223680101925
1988-05-13,0.002453646661645414
1988-05-16,0.00314871847217574
1988-05-17,0.009485501602846988
1988-05-18,-0.01243957279957961
1988-05-19,0.003571540152205438
1988-05-20,0.002882841827282911
1988-05-23,-0.006503043774909482
1988-05-24,0.010021401003553546
1988-05-25,-0.010616293537997677
1988-05-26,0.0005687713972456323
1988-05-27,-0.002800738213653642
1988-05-31,0.00025343179290341017
1988-06-01,0.010986430004789507
1988-06-02,-0.011581656325237642
1988-06-03,0.0001398414722843912
1988-06-06,0.004598665835269028
1988-06-07,-0.001569829587292263
1988-06-08,0.008627519563389321
1988-06-09,-0.010831192124262676
1988-06-10,0.0017487079254556006
1988-06-13,0.0020250445622322973
1988-06-14,-0.0016770702641661617
1988-06-15,0.010235670760823226
1988-06-16,-0.009222319710628122
1988-06-17,-7.437762103458794e-05
1988-06-20,-0.002264689801331427
1988-06-21,-0.003929339055368934
1988-06-22,0.015276375964835068
1988-06-23,-0.00707750617303796
1988-06-24,0.0003544539562597539
1988-06-27,-0.0024793678504166864
1988-06-28,-0.000711910132717678
1988-06-29,0.0051956450497628445
1988-06-30,-0.01125976740159904
1988-07-01,0.002606305514952928
1988-07-05,0.008459276558759282
1988-07-06,-0.0014623922150827895
1988-07-07,0.007876769260122776
1988-07-08,-0.0067560762051524816
1988-07-11,-0.00039607580982149986
1988-07-12,-0.002264922259445296
1988-07-13,-0.0010334712308156225
1988-07-14,0.007662138894751826
1988-07-15,-0.009651234734435663
1988-07-18,0.007003447448386974
1988-07-19,0.0071722811478385825
1988-07-20,-0.0017844778340588541
1988-07-21,-0.0003807747805616305
1988-07-22,-0.007292130577947507
1988-07-25,0.004965832864412195
1988-07-26,-0.0019428694230316183
1988-07-27,-0.0065028083365666605
1988-07-28,0.006160727695182152
1988-07-29,-0.0050401747111297225
1988-08-01,0.004000717436445461
1988-08-02,0.003526399137378627
1988-08-03,-0.0015700918477266324
1988-08-04,0.007984012917229347
1988-08-05,-0.012653934944050958
1988-08-08,0.0033572644344723847
1988-08-09,0.001595923902395163
1988-08-10,-0.007361094359711521
1988-08-11,0.008412910059639192
1988-08-12,-0.008149904001135248
1988-08-15,-0.0030769735225272153
1988-08-16,0.005027449728847061
1988-08-17,0.0014327722746636817
1988-08-18,0.013131422356314024
1988-08-19,-0.010830980527786447
1988-08-22,-0.008546566928258604
1988-08-23,0.0005235648173143644
1988-08-24,0.0040066707092997495
1988-08-25,0.005517495230390675
1988-08-26,-0.010401904571436558
1988-08-29,0.006252500449788462
1988-08-30,0.005563855769043563
1988-08-31,-0.004787145261121088
1988-09-01,-0.0012387001956014757
1988-09-02,-0.007399129856013351
1988-09-06,0.005180120503081293
1988-09-07,0.001167008878595199
1988-09-08,-0.004572687749219288
1988-09-09,0.010557672933295584
1988-09-12,-0.009436699736500857
1988-09-13,0.0035716712824254817
1988-09-14,0.0067435121554142215
1988-09-15,-0.00392927349026456
1988-09-16,0.003908616856287197
1988-09-19,-0.013940805185224395
1988-09-20,0.002713888918530455
1988-09-21,0.004813138248328274
1988-09-22,0.0026123958784886347
1988-09-23,0.008734703615856668
1988-09-26,-0.013512116659065574
1988-09-27,-0.001683357323037554
1988-09-28,0.005349639655947846
1988-09-29,0.0013259041268121907
1988-09-30,0.007125637487124844
1988-10-03,-0.0112597852829853
1988-10-04,0.002392160927428594
1988-10-05,0.002239132525325765
1988-10-06,-0.0018915933411798292
1988-10-07,0.006482446745588107
1988-10-10,-0.012975525844475092
1988-10-11,3.249946750734107e-05
1988-10-12,0.00395538270652499
1988-10-13,0.0004677581745889969
1988-10-14,0.005302942351054509
1988-10-17,-0.010723745811366567
1988-10-18,0.0018554926267995266
1988-10-19,0.005027726890446399
1988-10-20,0.0012184935766980953
1988-10-21,0.009056586579033868
1988-10-24,-0.009222385275738185
1988-10-25,-7.477399192158934e-05
1988-10-26,0.0011669164913954751
1988-10-27,-0.00221324980671214
1988-10-28,0.007554859474848393
1988-10-31,-0.009436729538817554
1988-11-01,0.0035717487684621798
1988-11-02,0.0011668956297690488
1988-11-03,-0.001784379486395702
1988-11-04,0.0033726071869851623
1988-11-07,-0.014691519725697714
1988-11-08,0.0040007233969088065
1988-11-09,0.009317020179635904
1988-11-10,-0.00028297126705492453
1988-11-11,0.003479669049934116
1988-11-14,-0.0067555129412579
1988-11-15,0.0015340000740404315
1988-11-16,0.0006309098023222822
1988-11-17,-0.0031787198823205443
1988-11-18,0.00862759108895901
1988-11-21,-0.011581742751974104
1988-11-22,0.0002469033352314855
1988-11-23,0.005135009290586251
1988-11-25,-0.003178249005621995
1988-11-28,0.006696901277255431
1988-11-29,-0.009973049152273959
1988-11-30,-0.0017902910359934186
1988-12-01,0.005027685167195461
1988-12-02,0.001432769294425542
1988-12-05,0.006911439255428488
1988-12-06,-0.009007927763841881
1988-12-07,0.0016414642683379
1988-12-08,0.0038479959982661623
1988-12-09,0.0006822454888094653
1988-12-12,0.0027290081536271845
1988-12-13,-0.012654170382404992
1988-12-14,0.0015343636623798953
1988-12-15,0.0027755624073738158
1988-12-16,-0.0018918287795300615
1988-12-19,0.007340634421064126
1988-12-20,-0.010080087173371336
1988-12-21,0.00442941788353286
1988-12-22,0.003955123426323181
1988-12-23,-0.0017843467038426409
1988-12-27,0.004552269533819083
1988-12-28,-0.011367276299383725
1988-12-29,0.0036789924255742736
1988-12-30,0.002990183832052523
1989-01-03,-0.0012481313985109022
1989-01-04,0.009913930848785266
1989-01-05,-0.010187324870012535
1989-01-06,0.0017489225021700252
1989-01-09,0.002560809852488138
1989-01-10,-0.0037146490853551518
1989-01-11,0.00669682379121679
1989-01-12,-0.010831132519619816
1989-01-13,0.0038937270990773267
1989-01-16,0.0067435032147200365
1989-01-17,-0.005966792706795674
1989-01-18,0.0013349628006899669
1989-01-19,-0.006970199931046587
1989-01-20,0.006788748537673345
1989-01-23,0.0021323508042124847
1989-01-24,-0.004465646747892986
1989-01-25,0.003801748708441257
1989-01-26,-0.012546938646215814
1989-01-27,-0.0014685928472158048
1989-01-30,0.008030394317508687
1989-01-31,0.0022909837919932474
1989-02-01,0.0041229998623756444
1989-02-02,-0.007613721478362288
1989-02-03,0.00292812291301629
1989-02-06,-0.0005488926154351096
1989-02-07,-0.000926129226040432
1989-02-08,0.008198336318686064
1989-02-09,-0.004075023520373453
1989-02-10,0.0016415506950761384
1989-02-13,0.0006305581349132557
1989-02-14,-0.0076825422089833156
1989-02-15,0.00862750168198996
1989-02-16,-0.006648561346910029
1989-02-17,0.00464408103146256
1989-02-21,0.004491115214237012
1989-02-22,-0.004465155009577363
1989-02-23,0.007769528583241438
1989-02-24,-0.01426278649606658
1989-02-27,0.0028212160221501694
1989-02-28,0.0028826361912587858
1989-03-01,-0.005645094518016173
1989-03-02,0.0071260308777810885
1989-03-03,-0.00042878388204301357
1989-03-06,0.018585568701404247
1989-03-07,-0.00869901716530191
1989-03-08,-0.009291495088885353
1989-03-09,0.0036943709408783906
1989-03-10,-0.01265377699174872
1989-03-13,0.0057163268677133785
1989-03-14,0.007601243855364126
1989-03-15,-0.0035003525059956442
1989-03-16,0.014418384984685242
1989-03-17,-0.020482322562120018
1989-03-20,-0.0072595208533872855
1989-03-21,0.009531522395019426
1989-03-22,-0.0018914353888663505
1989-03-23,0.008948901847549331
1989-03-27,-0.00986576079168192
1989-03-28,0.0015340686193830834
1989-03-29,0.0022394245880881566
1989-03-30,-0.0014626038115701768
1989-03-31,0.006589735106170682
1989-04-03,-0.009544068563362044
1989-04-04,0.0003545076004336902
1989-04-05,0.002239102723007069
1989-04-06,0.0001461136299908427
1989-04-07,0.007233277515125771
1989-04-10,-0.007291874277972652
1989-04-11,0.007003378903048097
1989-04-12,-0.005053340790856809
1989-04-13,-0.007360695008588157
1989-04-14,0.007876769260119057
1989-04-17,-0.011688813555617076
1989-04-18,0.0017486840836002772
1989-04-19,0.006314150096780246
1989-04-20,0.003148691650084109
1989-04-21,0.006911698535632073
1989-04-24,-0.009865480649855627
1989-04-25,0.0017482549301582996
1989-04-26,-0.0005488359910210076
1989-04-27,-0.0017844748538243783
1989-04-28,0.011951941803650792
1989-05-01,-0.010402119148156672
1989-05-02,0.0009979874245058364
1989-05-03,0.00577844441116363
1989-05-04,-0.0028569769900556575
1989-05-05,0.00412308628911763
1989-05-08,-0.01501320301332346
1989-05-09,0.002285033499373407
1989-05-10,0.006099969746475897
1989-05-11,-0.0015698057454313053
1989-05-12,0.004981089190190426
1989-05-15,-0.012761440861606858
1989-05-16,0.002177467977176534
1989-05-17,0.005027852060203069
1989-05-18,3.876864497554195e-05
1989-05-19,0.007983866885849997
1989-05-22,-0.00482561289109382
1989-05-23,-0.0032918154843949885
1989-05-24,0.0013816362637335319
1989-05-25,-0.003285483722038155
1989-05-26,0.007554695562082727
1989-05-30,-0.011045572150131553
1989-05-31,0.006896209751743748
1989-06-01,0.008030525447736142
1989-06-02,-0.003929207925150833
1989-06-05,-0.0014534944737417546
1989-06-06,-0.010723602760219806
1989-06-07,0.0055020541302129135
1989-06-08,0.005027694107900832
1989-06-09,0.0012185949045901167
1989-06-12,0.007983685091688689
1989-06-13,-0.013941138971228399
1989-06-14,0.0029284745804272596
1989-06-15,0.002239299418333401
1989-06-16,-0.00028304577286272564
1989-06-19,0.009270892099093056
1989-06-20,-0.015227830398459988
1989-06-21,0.0002469003549932349
1989-06-22,0.005349633695486416
1989-06-23,0.00046796083037673126
1989-06-26,0.007983586744025536
