,trend
1986-12-24,0.10482768863439111
1986-12-26,0.1042915210127868
1986-12-29,0.10375535786151738
1986-12-30,0.10305833220481611
1986-12-31,0.1035944879055012
1987-01-02,0.10531023144722547
1987-01-05,0.10799120515585059
1987-01-06,0.11120834648609312
1987-01-07,0.11560518294572832
1987-01-08,0.1204310610890355
1987-01-09,0.12418447434902193
1987-01-12,0.12675819993019255
1987-01-13,0.12997543513775023
1987-01-14,0.1315840512514137
1987-01-15,0.13254915475845938
1987-01-16,0.1346939504146576
1987-01-19,0.1380184322595619
1987-01-20,0.1428443193435669
1987-01-21,0.1453108221292537
1987-01-22,0.1473483800888088
1987-01-23,0.15013670325278974
1987-01-26,0.15185257196426694
1987-01-27,0.14938594996929244
1987-01-28,0.15179882943630593
1987-01-29,0.1536219328641843
1987-01-30,0.15372916460036784
1987-02-02,0.1538363993167896
1987-02-03,0.155016103386882
1987-02-04,0.15319300293922314
1987-02-05,0.15115545094013141
1987-02-06,0.14976128935813532
1987-02-09,0.14965405464172102
1987-02-10,0.15190608203410655
1987-02-11,0.15496249496936987
1987-02-12,0.15850144624710083
1987-02-13,0.15989560782909695
1987-02-17,0.15860867202281728
1987-02-18,0.15485524535178877
1987-02-19,0.15324660837650264
1987-02-20,0.15292489826679267
1987-02-23,0.1541045844554875
1987-02-24,0.15775078237056508
1987-02-25,0.16150420904159735
1987-02-26,0.16246943473816144
1987-02-27,0.1619332641363114
1987-03-02,0.1641853123903271
1987-03-03,0.16686640381812826
1987-03-04,0.16965472400188222
1987-03-05,0.1727646321058277
1987-03-06,0.17694699168205563
1987-03-09,0.1794134706258834
1987-03-10,0.18043217658996846
1987-03-11,0.18021758794784848
1987-03-12,0.1804320573806789
1987-03-13,0.18075376749038885
1987-03-16,0.18246963620185855
1987-03-17,0.18477528095245213
1987-03-18,0.187992534041398
1987-03-19,0.19115617275238525
1987-03-20,0.19340819716453442
1987-03-23,0.19356903731823194
1987-03-24,0.19271116554737167
1987-03-25,0.1933545976877183
1987-03-26,0.19641100466251823
1987-03-27,0.1991993337869588
1987-03-30,0.1996818810701374
1987-03-31,0.20214840769767575
1987-04-01,0.20558009743690642
1987-04-02,0.2066524177789707
1987-04-03,0.20547270774841123
1987-04-06,0.20793934762478325
1987-04-07,0.2079393476247814
1987-04-08,0.20616987049579397
1987-04-09,0.20327445566654356
1987-04-10,0.20327445566654356
1987-04-13,0.202952644228936
1987-04-14,0.20445405244827497
1987-04-15,0.20450768172740602
1987-04-16,0.20654523968696858
1987-04-20,0.20847560763358922
1987-04-21,0.20954807698726544
1987-04-22,0.209762510657312
1987-04-23,0.2111566573381469
1987-04-24,0.21501729488373253
1987-04-27,0.2170548230409671
1987-04-28,0.21941405236721379
1987-04-29,0.22198777496814803
1987-04-30,0.22541950941086042
1987-05-01,0.22949465513229297
1987-05-04,0.23367703557014355
1987-05-05,0.2397897124290489
1987-05-06,0.2490124166011818
1987-05-07,0.25587572157383154
1987-05-08,0.25716249644756883
1987-05-11,0.2609159052371979
1987-05-12,0.2628462553024341
1987-05-13,0.2597363650798768
1987-05-14,0.25641199350356986
1987-05-15,0.2531949013471626
1987-05-18,0.24794006943702587
1987-05-19,0.24311429858207592
1987-05-20,0.2383956611156464
1987-05-21,0.23592904508114088
1987-05-22,0.2351782590150867
1987-05-26,0.23807384073734472
1987-05-27,0.23968245685100445
1987-05-28,0.24172003269195708
1987-05-29,0.24300695359707555
1987-06-01,0.24461561441422072
1987-06-02,0.2430069535970718
1987-06-03,0.24043309986592315
1987-06-04,0.2390389204025295
1987-06-05,0.23753754794598003
1987-06-08,0.23335518538952513
1987-06-09,0.22692081928253624
1987-06-10,0.22220228910446768
1987-06-11,0.21726927757263448
1987-06-12,0.21351584494114448
1987-06-15,0.21362303793430404
1987-06-16,0.2167865395545986
1987-06-17,0.21946752369403505
1987-06-18,0.2218267828226041
1987-06-19,0.2228992491960552
1987-06-22,0.22332819998264838
1987-06-23,0.2231673598289546
1987-06-24,0.22327458560467106
1987-06-25,0.22348908185959127
1987-06-26,0.22316738069057915
1987-06-29,0.22220228016376423
1987-06-30,0.22027197182179023
1987-07-01,0.2171620845794749
1987-07-02,0.2111566245555919
1987-07-06,0.20740320980548635
1987-07-07,0.20450766980648305
1987-07-08,0.203220868110656
1987-07-09,0.20397149026393893
1987-07-10,0.2102986335754402
1987-07-13,0.2141592741012547
1987-07-14,0.2168403536081348
1987-07-15,0.21909235417843242
1987-07-16,0.21919958591461408
1987-07-17,0.216733092069627
1987-07-20,0.2157678931951527
1987-07-21,0.2139447927474976
1987-07-22,0.21233620047569501
1987-07-23,0.21244344115257638
1987-07-24,0.21255067288875806
1987-07-27,0.21222894191742356
1987-07-28,0.2119072675705031
1987-07-29,0.20997689962387497
1987-07-30,0.20654520988464806
1987-07-31,0.2040787339210529
1987-08-03,0.20322087705135197
1987-08-04,0.20493659675120973
1987-08-05,0.20901174843311685
1987-08-06,0.21405208706856224
1987-08-07,0.2173765599727687
1987-08-10,0.2185561478138004
1987-08-11,0.21941414177418656
1987-08-12,0.21941414177417906
1987-08-13,0.21973583102225697
1987-08-14,0.2201647669076946
1987-08-17,0.22123720049858134
1987-08-18,0.22220230400562138
1987-08-19,0.22370368838309945
1987-08-20,0.2269209414720528
1987-08-21,0.2321757495403305
1987-08-24,0.23775226771831814
1987-08-25,0.24225644767284582
1987-08-26,0.24794020652771298
1987-08-27,0.25094284415245094
1987-08-28,0.2504065722227127
1987-08-31,0.2501921057701111
1987-09-01,0.24997761845588873
1987-09-02,0.24643865227699843
1987-09-03,0.24332877397537533
1987-09-04,0.24300706982612688
1987-09-08,0.24279247522354166
1987-09-09,0.2432214409112998
1987-09-10,0.24633145034313728
1987-09-11,0.24906602799892838
1987-09-14,0.2507818967104018
1987-09-15,0.25142544806003797
1987-09-16,0.25088925957679975
1987-09-17,0.24563445746898355
1987-09-18,0.24418667852877937
1987-09-21,0.2457952946424503
1987-09-22,0.24858348071575168
1987-09-23,0.2524441391229637
1987-09-24,0.26145224571228254
1987-09-25,0.26745784282684515
1987-09-28,0.2726052999496479
1987-09-29,0.2788252174854215
1987-09-30,0.2878333508968357
1987-10-01,0.3007022619247459
1987-10-02,0.3088525056838967
1987-10-05,0.3146435022354089
1987-10-06,0.317646294832224
1987-10-07,0.3170028865337365
1987-10-08,0.31056849956512306
1987-10-09,0.3101395547389932
1987-10-12,0.30863826870917827
1987-10-13,0.3073513269424409
1987-10-14,0.30134590268135486
1987-10-15,0.2788253486156453
1987-10-16,0.2571626991033528
1987-10-19,0.24461553394794577
1987-10-20,0.2298164397478145
1987-10-21,0.21566056311130788
1987-10-22,0.2105129718780544
1987-10-23,0.20472196340561177
1987-10-26,0.19153133928775715
1987-10-27,0.1868126928806335
1987-10-28,0.1880996257066712
1987-10-29,0.19753680527210538
1987-10-30,0.20332781374454426
1987-11-02,0.20976233184337018
1987-11-03,0.21212159395217373
1987-11-04,0.21019129157066122
1987-11-05,0.20740309059620243
1987-11-06,0.2065451920032524
1987-11-09,0.20675964951515424
1987-11-10,0.20633073151111977
1987-11-11,0.20697410106658712
1987-11-12,0.20761751830577627
1987-11-13,0.20740306377411077
1987-11-16,0.20654509663581438
1987-11-17,0.20332795083522198
1987-11-18,0.20268458127974717
1987-11-19,0.20268458127975467
1987-11-20,0.20332799553870745
1987-11-23,0.20161211788653993
1987-11-24,0.20075411498546153
1987-11-25,0.19839483797549867
1987-11-27,0.19496311247348788
1987-11-30,0.19196043908595853
1987-12-01,0.18713467419147192
1987-12-02,0.1843464821577035
1987-12-03,0.18305955529212917
1987-12-04,0.18627682328224557
1987-12-07,0.18820715248584413
1987-12-08,0.194319856166843
1987-12-09,0.19946733415127213
1987-12-10,0.2059018373489425
1987-12-11,0.20911907255650017
1987-12-14,0.21598237752914617
1987-12-15,0.21984301507473555
1987-12-16,0.22327471375465657
1987-12-17,0.2239181280136075
1987-12-18,0.22499045729636774
1987-12-21,0.2241326004266799
1987-12-22,0.2252050668001179
1987-12-23,0.2245616644620918
1987-12-24,0.2271353930234913
1987-12-28,0.22992372214794685
1987-12-29,0.2307815790176403
1987-12-30,0.23314084410666897
1987-12-31,0.23807384967803696
1988-01-04,0.2415055960416835
1988-01-05,0.24558073580264522
1988-01-06,0.24708214402198606
1988-01-07,0.24869077205657436
1988-01-08,0.24847630262374393
1988-01-11,0.24697488546371463
1988-01-12,0.24332866668701436
1988-01-13,0.2448300510644924
1988-01-14,0.2442937463521954
1988-01-15,0.2447226673364662
1988-01-18,0.2423634141683605
1988-01-19,0.24129098057746814
1988-01-20,0.23796649873256948
1988-01-21,0.2366797000169769
1988-01-22,0.23432044982910197
1988-01-25,0.2358218252658859
1988-01-26,0.23710876107215995
1988-01-27,0.2387173831462849
1988-01-28,0.23828845024108739
1988-01-29,0.23936090171337168
1988-02-01,0.23678706288337484
1988-02-02,0.23206852078437956
1988-02-03,0.22842234075069393
1988-02-04,0.2254195719957322
1988-02-05,0.22284573316574474
1988-02-08,0.22370372116566006
1988-02-09,0.22692084014415892
1988-02-10,0.23013808727264332
1988-02-11,0.23507118225098034
1988-02-12,0.23914641439914744
1988-02-16,0.24279261529445575
1988-02-17,0.24622433185577433
1988-02-18,0.2492269814014465
1988-02-19,0.25094273686408997
1988-02-22,0.2529803097248063
1988-02-23,0.25308754146098983
1988-02-24,0.2526586115360249
1988-02-25,0.2531947731971734
1988-02-26,0.25276582241058576
1988-02-29,0.25244400501250924
1988-03-01,0.25491049587726744
1988-03-02,0.25705530643463437
1988-03-03,0.25984365940094334
1988-03-04,0.2640260219573982
1988-03-07,0.26788666248322207
1988-03-08,0.2693880319595371
1988-03-09,0.27088941931724964
1988-03-10,0.2717472672462471
1988-03-11,0.270567691326144
1988-03-14,0.2712112545967106
1988-03-15,0.2721763730049137
1988-03-16,0.2685301750898343
1988-03-17,0.26434781253338124
1988-03-18,0.2624174863100097
1988-03-21,0.2574843317270242
1988-03-22,0.2511571943759881
1988-03-23,0.24933409988880384
1988-03-24,0.24772548973560934
1988-03-25,0.24450825452804792
1988-03-28,0.24086205661296659
1988-03-29,0.24086205661296659
1988-03-30,0.24011143147945108
1988-03-31,0.23936080038547594
1988-04-04,0.24075495898723753
1988-04-05,0.242899757623674
1988-04-06,0.2441866844892502
1988-04-07,0.246117010712618
1988-04-08,0.24590253531932607
1988-04-11,0.244937300682066
1988-04-12,0.24129126667976344
1988-04-13,0.23807398378848582
1988-04-14,0.23571459054946414
1988-04-15,0.23442765772342458
1988-04-18,0.23228285908699187
1988-04-19,0.23346242308616266
1988-04-20,0.2343204230070103
1988-04-21,0.23464226424693652
1988-04-22,0.23592919707298354
1988-04-25,0.2367872059345253
1988-04-26,0.2376451849937428
1988-04-27,0.2370016664266635
1988-04-28,0.2368943125009578
1988-04-29,0.23753773570061032
1988-05-02,0.23893175125122149
1988-05-03,0.24032579064369353
1988-05-04,0.24268504083156664
1988-05-05,0.24461535215377322
1988-05-06,0.24504427611827104
1988-05-09,0.24386470317840617
1988-05-10,0.24300683140754403
1988-05-11,0.24257791042328258
1988-05-12,0.24343589842319416
1988-05-13,0.24429390132427067
1988-05-16,0.24515177905559243
1988-05-17,0.24600965082644707
1988-05-18,0.24558069407939426
1988-05-19,0.24279239475727232
1988-05-20,0.24171992242335788
1988-05-23,0.24086204469203615
1988-05-24,0.2401113897562001
1988-05-25,0.2394680261611961
1988-05-26,0.24204188883304822
1988-05-27,0.2441866844892502
1988-05-31,0.24697488248348387
1988-06-01,0.24987033903598527
1988-06-02,0.25437437891959697
1988-06-03,0.2569481015205369
1988-06-06,0.2593074798583955
1988-06-07,0.26166675686836394
1988-06-08,0.26402614116668593
1988-06-09,0.2654202997684419
1988-06-10,0.26713615655898865
1988-06-13,0.26885189414023647
1988-06-14,0.27035328149795085
1988-06-15,0.27099667787551734
1988-06-16,0.27131836414336635
1988-06-17,0.27217622399329616
1988-06-20,0.2747500598430641
1988-06-21,0.2768948495388027
1988-06-22,0.27882515192031526
1988-06-23,0.2798974990844749
1988-06-24,0.2813989043235794
1988-06-27,0.2803264737129197
1988-06-28,0.28118444681167754
1988-06-29,0.2835437297821038
1988-06-30,0.28836962580681036
1988-07-01,0.29094346761702855
1988-07-05,0.2935173094272636
1988-07-06,0.29480413794517485
1988-07-07,0.29373181462287606
1988-07-08,0.29030007719993295
1988-07-11,0.28858423233032227
1988-07-12,0.28708282113075256
1988-07-13,0.2857959926128395
1988-07-14,0.2864393889903985
1988-07-15,0.286761093139647
1988-07-18,0.2844016909599312
1988-07-19,0.2792541384696998
1988-07-20,0.27474998831749264
1988-07-21,0.2687445402145401
1988-07-22,0.2618812382221267
1988-07-25,0.25641206502915065
1988-07-26,0.2540527790784881
1988-07-27,0.2521224528551109
1988-07-28,0.2504066079854928
1988-07-29,0.24997765123844187
1988-08-01,0.2487979561090492
1988-08-02,0.24643872678280254
1988-08-03,0.2412912607192982
1988-08-04,0.2367871761322048
1988-08-05,0.2318540811538659
1988-08-08,0.22692098617553638
1988-08-09,0.2237037271261234
1988-08-10,0.2224167883396205
1988-08-11,0.22027198374271695
1988-08-12,0.22091535627841688
1988-08-15,0.22263120114803128
1988-08-16,0.22348906397819931
1988-08-17,0.22220214605331348
1988-08-18,0.2198427855968524
1988-08-19,0.2171618431806632
1988-08-22,0.21630399227142935
1988-08-23,0.2145882368087765
1988-08-24,0.21533899307251203
1988-08-25,0.21887793540954328
1988-08-26,0.2204865485429779
1988-08-29,0.2191996365785629
1988-08-30,0.2175910115241997
1988-08-31,0.21769824922085035
1988-09-01,0.21759100556373823
1988-09-02,0.2180199623107929
1988-09-06,0.21973579823970946
1988-09-07,0.22413264214992337
1988-09-08,0.22606297135353315
1988-09-09,0.22777885198592768
1988-09-12,0.22970917820930858
1988-09-13,0.2299236506223679
1988-09-14,0.22820776998997147
1988-09-15,0.22649191915989372
1988-09-16,0.22584850490093344
1988-09-19,0.22563402950764153
1988-09-20,0.2275643616914783
1988-09-21,0.2290657669305809
1988-09-22,0.22960191071032993
1988-09-23,0.22852944433689007
1988-09-26,0.22788605988025593
1988-09-27,0.2265992760658283
1988-09-28,0.22531234323978874
1988-09-29,0.22445448338985519
1988-09-30,0.2237038463354111
1988-10-03,0.22134442925452663
1988-10-04,0.21877057254314536
1988-10-05,0.21662576496601482
1988-10-06,0.2148026973009091
1988-10-07,0.21362299919128194
1988-10-10,0.21394483149051594
1988-10-11,0.21523174345493282
1988-10-12,0.21651867628097798
1988-10-13,0.21887790560722278
1988-10-14,0.22123716771602633
1988-10-17,0.2234891980886482
1988-10-18,0.22520506083965453
1988-10-19,0.2267064839601547
1988-10-20,0.22670648396014909
1988-10-21,0.2249906390905403
1988-10-24,0.22198783755301982
1988-10-25,0.21855610311030746
1988-10-26,0.215553286671637
1988-10-27,0.2129795551300049
1988-10-28,0.21147828400135116
1988-10-31,0.20933352410793118
1988-11-01,0.2074032247066513
1988-11-02,0.20482950806617664
1988-11-03,0.20289918780327218
1988-11-04,0.2027919530868523
1988-11-07,0.20493671298026667
1988-11-08,0.20643807649612766
1988-11-09,0.20740318298339658
1988-11-10,0.20890459716320078
1988-11-11,0.20751042366027422
1988-11-14,0.20450777709483653
1988-11-15,0.20193393230438572
1988-11-16,0.2010760605335236
1988-11-17,0.198931121826173
1988-11-18,0.19807314276695553
1988-11-21,0.19860931336879434
1988-11-22,0.19893113374709787
1988-11-23,0.19925281405448353
1988-11-25,0.20053975284099207
1988-11-28,0.2016122341156006
1988-11-29,0.2034353137016274
1988-11-30,0.20633073449134678
1988-12-01,0.2084755361080196
1988-12-02,0.21040583848953773
1988-12-05,0.21212170422077106
1988-12-06,0.21212170422077292
1988-12-07,0.21147830784321206
1988-12-08,0.2096552252769489
1988-12-09,0.2079393804073364
1988-12-12,0.20718872249126585
1988-12-13,0.20718872249126774
1988-12-14,0.20783211886882486
1988-12-15,0.21072765886784126
1988-12-16,0.21373043656349333
1988-12-19,0.21705479621886983
1988-12-20,0.21962852776051317
1988-12-21,0.2215588629245732
1988-12-22,0.2224167555570599
1988-12-23,0.2232746303081565
1988-12-27,0.22413262426853706
1988-12-28,0.22520509064198066
1988-12-29,0.2265992581844345
1988-12-30,0.22874402701854857
1989-01-03,0.22970925271511267
1989-01-04,0.22949480712414128
1989-01-05,0.22885126769542807
1989-01-06,0.22745710015297424
1989-01-09,0.22595570385455824
1989-01-10,0.225204932689669
1989-01-11,0.22520493268966715
1989-01-12,0.22574121952056475
1989-01-13,0.22531229555606694
1989-01-16,0.22445444464683684
1989-01-17,0.22531245648860745
1989-01-18,0.2262775391340286
1989-01-19,0.22617034614086154
1989-01-20,0.22724268734455222
1989-01-23,0.2285296320915241
1989-01-24,0.22917301654815264
1989-01-25,0.2302454769611329
1989-01-26,0.23496400713920335
1989-01-27,0.24086233079433705
1989-01-30,0.2462242394685783
1989-01-31,0.2519080042839088
1989-02-01,0.25673376917839913
1989-02-02,0.2584496140480023
1989-02-03,0.26059443950653227
1989-02-06,0.2633827507495903
1989-02-07,0.2658492445945755
1989-02-08,0.26659998893737497
1989-02-09,0.2672433853149433
1989-02-10,0.2656347334384922
1989-02-13,0.26542028188705935
1989-02-14,0.2645623981952705
1989-02-15,0.2650985658168842
1989-02-16,0.26552750468254127
1989-02-17,0.2653130412101686
1989-02-21,0.26370441913604364
1989-02-22,0.2602726936340328
1989-02-23,0.2579134285449967
1989-02-24,0.255983102321627
1989-02-27,0.2553395807743058
1989-02-28,0.2556612670421548
1989-03-01,0.25823502540588417
1989-03-02,0.260165357589721
1989-03-03,0.25501789152622223
1989-03-06,0.24922688901424112
1989-03-07,0.2415055900812183
1989-03-08,0.23292641341686252
1989-03-09,0.22499052286147775
1989-03-10,0.22434700131416585
1989-03-13,0.22241667807102317
1989-03-14,0.22198772132396474
1989-03-15,0.21748365461826702
1989-03-16,0.2121217250823956
1989-03-17,0.20965521335601847
1989-03-20,0.20858287811279486
1989-03-21,0.20772488415241244
1989-03-22,0.2105130612850122
1989-03-23,0.21330123841762882
1989-03-27,0.21297953724861296
1989-03-28,0.21373017430305707
1989-03-29,0.21340847611427383
1989-03-30,0.21383741497993283
1989-03-31,0.21405191421509875
1989-04-03,0.2148025393486012
1989-04-04,0.21598223149777246
1989-04-05,0.2171619236469269
1989-04-06,0.21812715828418322
1989-04-07,0.21930683255195507
1989-04-10,0.21737651824951398
1989-04-11,0.21523173153400235
1989-04-12,0.2148027956485685
1989-04-13,0.21491003334522474
1989-04-14,0.2165186613798149
1989-04-17,0.22230964601039663
1989-04-18,0.2285295665264085
1989-04-19,0.23239022791385502
1989-04-20,0.23550024926662297
1989-04-21,0.23678703904151957
1989-04-24,0.23603641986847487
1989-04-25,0.23496394455432407
1989-04-26,0.2355001181364067
1989-04-27,0.23507103919982986
1989-04-28,0.23442766368388607
1989-05-01,0.2344276636838917
1989-05-02,0.23249733448028753
1989-05-03,0.22917283773422206
1989-05-04,0.22649189531803282
1989-05-05,0.225634035468103
1989-05-08,0.225634035468103
1989-05-09,0.22692098915577086
1989-05-10,0.2288513123989098
1989-05-11,0.23163949251174779
1989-05-12,0.23442764878273611
1989-05-15,0.2373231738805801
1989-05-16,0.24096933603287193
1989-05-17,0.24440105557441752
1989-05-18,0.24826172888279263
1989-05-19,0.24858346879482496
1989-05-22,0.24869071245192959
1989-05-23,0.24804731905460883
1989-05-24,0.24858348965644764
1989-05-25,0.2483690142631501
1989-05-26,0.25169349312781614
1989-05-30,0.2538382947444909
1989-05-31,0.2544816881418191
1989-06-01,0.25265860855578853
1989-06-02,0.252229705452919
1989-06-05,0.2515862852334954
1989-06-06,0.25137180984020535
1989-06-07,0.25265874266624305
1989-06-08,0.25458906292914746
1989-06-09,0.25351656675338896
1989-06-12,0.25180070698260965
1989-06-13,0.24922686517238393
1989-06-14,0.2466530233621545
1989-06-15,0.2445082485675827
1989-06-16,0.2421489983797096
1989-06-19,0.2397896260023125
1989-06-20,0.23871730566024632
1989-06-21,0.23753773570061032
1989-06-22,0.23603631258011015
1989-06-23,0.23550014197826763
1989-06-26,0.23356981575488672
1989-06-27,0.23056700229644517
1989-06-28,0.22852945923805312
1989-06-29,0.22788608372211308
1989-06-30,0.22906577289104987
1989-07-03,0.22906577289104801
1989-07-05,0.23035271167755653
1989-07-06,0.23196119070053478
1989-07-07,0.23153224885463192
1989-07-10,0.22981639206409457
1989-07-11,0.23003099560737575
1989-07-12,0.2293874740600545
1989-07-13,0.2279934406280458
1989-07-14,0.22799344062804952
1989-07-17,0.22874407768249364
1989-07-18,0.22917299568652996
1989-07-19,0.23131790161132554
1989-07-20,0.23303375840187224
1989-07-21,0.23174681961536184
1989-07-24,0.2305671334266633
1989-07-25,0.23078159987926486
1989-07-26,0.22992359995841347
1989-07-27,0.22949453294277267
1989-07-28,0.23142485618590786
1989-07-31,0.23271176218986325
1989-08-01,0.23378410041331574
1989-08-02,0.2361433804035112
1989-08-03,0.2387172400951382
1989-08-04,0.2427923709154133
1989-08-07,0.24665302038192563
1989-08-08,0.24965582787990198
1989-08-09,0.25029934048652724
1989-08-10,0.24965582787990384
1989-08-11,0.24836902320384607
1989-08-14,0.24590254724025654
1989-08-15,0.24418667554855236
1989-08-16,0.2439722090959564
1989-08-17,0.24322155416011662
1989-08-18,0.24397220313548745
1989-08-21,0.24686763584613727
1989-08-22,0.24901241064071095
1989-08-23,0.2501919746398911
1989-08-24,0.2527657032012925
1989-08-25,0.2528729557990987
