,trend(t-5),trend(t-4),trend(t-3),trend(t-2),trend(t-1),trend(t)
2010-09-21,1.399066591262825,1.399866604805008,1.4044000148773346,1.399733424186722,1.3716002225875854,1.353200221061699
2010-09-22,1.399866604805008,1.4044000148773346,1.399733424186722,1.3716002225875854,1.353200221061699,1.351466822624204
2010-09-23,1.4044000148773346,1.399733424186722,1.3716002225875854,1.353200221061699,1.351466822624204,1.3444002151489485
2010-09-24,1.399733424186722,1.3716002225875854,1.353200221061699,1.351466822624204,1.3444002151489485,1.3528002023696877
2010-09-27,1.3716002225875854,1.353200221061699,1.351466822624204,1.3444002151489485,1.3528002023696877,1.380933403968816
2010-09-28,1.353200221061699,1.351466822624204,1.3444002151489485,1.3528002023696877,1.380933403968816,1.392266798019432
2010-09-29,1.351466822624204,1.3444002151489485,1.3528002023696877,1.380933403968816,1.392266798019432,1.3989333868026883
2010-09-30,1.3444002151489485,1.3528002023696877,1.380933403968816,1.392266798019432,1.3989333868026883,1.405066585540774
2010-10-01,1.3528002023696877,1.380933403968816,1.392266798019432,1.3989333868026883,1.405066585540774,1.401333189010653
2010-10-04,1.380933403968816,1.392266798019432,1.3989333868026883,1.405066585540774,1.401333189010653,1.3810665845871022
2010-10-05,1.392266798019432,1.3989333868026883,1.405066585540774,1.401333189010653,1.3810665845871022,1.3813331842422587
2010-10-06,1.3989333868026883,1.405066585540774,1.401333189010653,1.3810665845871022,1.3813331842422587,1.3790665864944385
2010-10-07,1.405066585540774,1.401333189010653,1.3810665845871022,1.3813331842422587,1.3790665864944385,1.3690665960312118
2010-10-08,1.401333189010653,1.3810665845871022,1.3813331842422587,1.3790665864944385,1.3690665960312118,1.3573332071304676
2010-10-11,1.3810665845871022,1.3813331842422587,1.3790665864944385,1.3690665960312118,1.3573332071304676,1.3583998203277945
2010-10-12,1.3813331842422587,1.3790665864944385,1.3690665960312118,1.3573332071304676,1.3583998203277945,1.3626664161682256
2010-10-13,1.3790665864944385,1.3690665960312118,1.3573332071304676,1.3583998203277945,1.3626664161682256,1.3641330242157033
2010-10-14,1.3690665960312118,1.3573332071304676,1.3583998203277945,1.3626664161682256,1.3641330242157033,1.3639998197555492
2010-10-15,1.3573332071304676,1.3583998203277945,1.3626664161682256,1.3641330242157033,1.3639998197555492,1.3614665985107548
2010-10-18,1.3583998203277945,1.3626664161682256,1.3641330242157033,1.3639998197555492,1.3614665985107548,1.362933397293096
2010-10-19,1.3626664161682256,1.3641330242157033,1.3639998197555492,1.3614665985107548,1.362933397293096,1.3629333972930755
2010-10-20,1.3641330242157033,1.3639998197555492,1.3614665985107548,1.362933397293096,1.3629333972930755,1.365333390235896
2010-10-21,1.3639998197555492,1.3614665985107548,1.362933397293096,1.3629333972930755,1.365333390235896,1.3735999822616831
2010-10-22,1.3614665985107548,1.362933397293096,1.3629333972930755,1.365333390235896,1.3735999822616831,1.3910665988921993
2010-10-25,1.362933397293096,1.3629333972930755,1.365333390235896,1.3735999822616831,1.3910665988921993,1.3957331895828324
2010-10-26,1.3629333972930755,1.365333390235896,1.3735999822616831,1.3910665988921993,1.3957331895828324,1.40160000324248
2010-10-27,1.365333390235896,1.3735999822616831,1.3910665988921993,1.3957331895828324,1.40160000324248,1.4165333986282576
2010-10-28,1.3735999822616831,1.3910665988921993,1.3957331895828324,1.40160000324248,1.4165333986282576,1.4240000009536669
2010-10-29,1.3910665988921993,1.3957331895828324,1.40160000324248,1.4165333986282576,1.4240000009536669,1.4225333929061992
2010-11-01,1.3957331895828324,1.40160000324248,1.4165333986282576,1.4240000009536669,1.4225333929061992,1.4328000068664677
2010-11-02,1.40160000324248,1.4165333986282576,1.4240000009536669,1.4225333929061992,1.4328000068664677,1.4822665929794463
2010-11-03,1.4165333986282576,1.4240000009536669,1.4225333929061992,1.4328000068664677,1.4822665929794463,1.5169332027435305
2010-11-04,1.4240000009536669,1.4225333929061992,1.4328000068664677,1.4822665929794463,1.5169332027435305,1.5645332098007152
2010-11-05,1.4225333929061992,1.4328000068664677,1.4822665929794463,1.5169332027435305,1.5645332098007152,1.6095998048782247
2010-11-08,1.4328000068664677,1.4822665929794463,1.5169332027435305,1.5645332098007152,1.6095998048782247,1.7107997894287186
2010-11-09,1.4822665929794463,1.5169332027435305,1.5645332098007152,1.6095998048782247,1.7107997894287186,1.752666401863093
2010-11-10,1.5169332027435305,1.5645332098007152,1.6095998048782247,1.7107997894287186,1.752666401863093,1.8246664047241137
2010-11-11,1.5645332098007152,1.6095998048782247,1.7107997894287186,1.752666401863093,1.8246664047241137,1.9022664070129696
2010-11-12,1.6095998048782247,1.7107997894287186,1.752666401863093,1.8246664047241137,1.9022664070129696,1.969466423988355
2010-11-15,1.7107997894287186,1.752666401863093,1.8246664047241137,1.9022664070129696,1.969466423988355,1.9711998224258347
2010-11-16,1.752666401863093,1.8246664047241137,1.9022664070129696,1.969466423988355,1.9711998224258347,1.9958666086197177
2010-11-17,1.8246664047241137,1.9022664070129696,1.969466423988355,1.9711998224258347,1.9958666086197177,2.0111999988555933
2010-11-18,1.9022664070129696,1.969466423988355,1.9711998224258347,1.9958666086197177,2.0111999988555933,2.045866775512703
2010-11-19,1.969466423988355,1.9711998224258347,1.9958666086197177,2.0111999988555933,2.045866775512703,2.111200165748586
2010-11-22,1.9711998224258347,1.9958666086197177,2.0111999988555933,2.045866775512703,2.111200165748586,2.1909335613250858
2010-11-23,1.9958666086197177,2.0111999988555933,2.045866775512703,2.111200165748586,2.1909335613250858,2.263333559036265
2010-11-24,2.0111999988555933,2.045866775512703,2.111200165748586,2.1909335613250858,2.263333559036265,2.30786695480348
2010-11-26,2.045866775512703,2.111200165748586,2.1909335613250858,2.263333559036265,2.30786695480348,2.333600187301656
2010-11-29,2.111200165748586,2.1909335613250858,2.263333559036265,2.30786695480348,2.333600187301656,2.3306667804717915
2010-11-30,2.1909335613250858,2.263333559036265,2.30786695480348,2.333600187301656,2.3306667804717915,2.289066791534406
2010-12-01,2.263333559036265,2.30786695480348,2.333600187301656,2.3306667804717915,2.289066791534406,2.2380000114441043
2010-12-02,2.30786695480348,2.333600187301656,2.3306667804717915,2.289066791534406,2.2380000114441043,2.184400033950824
2010-12-03,2.333600187301656,2.3306667804717915,2.289066791534406,2.2380000114441043,2.184400033950824,2.134133434295657
2010-12-06,2.3306667804717915,2.289066791534406,2.2380000114441043,2.184400033950824,2.134133434295657,2.1077334403991927
2010-12-07,2.289066791534406,2.2380000114441043,2.184400033950824,2.134133434295657,2.1077334403991927,2.1037334442138924
2010-12-08,2.2380000114441043,2.184400033950824,2.134133434295657,2.1077334403991927,2.1037334442138924,2.104133415222191
2010-12-09,2.184400033950824,2.134133434295657,2.1077334403991927,2.1037334442138924,2.104133415222191,2.1073334217071684
2010-12-10,2.134133434295657,2.1077334403991927,2.1037334442138924,2.104133415222191,2.1073334217071684,2.0669333934783936
2010-12-13,2.1077334403991927,2.1037334442138924,2.104133415222191,2.1073334217071684,2.0669333934783936,2.029999995231631
2010-12-14,2.1037334442138924,2.104133415222191,2.1073334217071684,2.0669333934783936,2.029999995231631,2.0134665727615717
2010-12-15,2.104133415222191,2.1073334217071684,2.0669333934783936,2.029999995231631,2.0134665727615717,2.011333394050608
2010-12-16,2.1073334217071684,2.0669333934783936,2.029999995231631,2.0134665727615717,2.011333394050608,2.0266665697098007
2010-12-17,2.0669333934783936,2.029999995231631,2.0134665727615717,2.011333394050608,2.0266665697098007,2.076399970054644
2010-12-20,2.029999995231631,2.0134665727615717,2.011333394050608,2.0266665697098007,2.076399970054644,2.1167999744415336
2010-12-21,2.0134665727615717,2.011333394050608,2.0266665697098007,2.076399970054644,2.1167999744415336,2.1072000026702837
2010-12-22,2.011333394050608,2.0266665697098007,2.076399970054644,2.1167999744415336,2.1072000026702837,2.0297332048416137
2010-12-23,2.0266665697098007,2.076399970054644,2.1167999744415336,2.1072000026702837,2.0297332048416137,1.959200000762932
2010-12-27,2.076399970054644,2.1167999744415336,2.1072000026702837,2.0297332048416137,1.959200000762932,1.8988000154495543
2010-12-28,2.1167999744415336,2.1072000026702837,2.0297332048416137,1.959200000762932,1.8988000154495543,1.8170668125152565
2010-12-29,2.1072000026702837,2.0297332048416137,1.959200000762932,1.8988000154495543,1.8170668125152565,1.7709334135055694
2010-12-30,2.0297332048416137,1.959200000762932,1.8988000154495543,1.8170668125152565,1.7709334135055694,1.7852002143860015
2010-12-31,1.959200000762932,1.8988000154495543,1.8170668125152565,1.7709334135055694,1.7852002143860015,1.7886668205261194
2011-01-03,1.8988000154495543,1.8170668125152565,1.7709334135055694,1.7852002143860015,1.7886668205261194,1.7766668081283594
2011-01-04,1.8170668125152565,1.7709334135055694,1.7852002143860015,1.7886668205261194,1.7766668081283594,1.7950668096542246
2011-01-05,1.7709334135055694,1.7852002143860015,1.7886668205261194,1.7766668081283594,1.7950668096542246,1.8165335893630985
2011-01-06,1.7852002143860015,1.7886668205261194,1.7766668081283594,1.7950668096542246,1.8165335893630985,1.8409335851669248
2011-01-07,1.7886668205261194,1.7766668081283594,1.7950668096542246,1.8165335893630985,1.8409335851669248,1.8448001861572252
2011-01-10,1.7766668081283594,1.7950668096542246,1.8165335893630985,1.8409335851669248,1.8448001861572252,1.8465333938598785
2011-01-11,1.7950668096542246,1.8165335893630985,1.8409335851669248,1.8448001861572252,1.8465333938598785,1.8243999958038444
2011-01-12,1.8165335893630985,1.8409335851669248,1.8448001861572252,1.8465333938598785,1.8243999958038444,1.7912000179290786
2011-01-13,1.8409335851669248,1.8448001861572252,1.8465333938598785,1.8243999958038444,1.7912000179290786,1.7537332057952906
2011-01-14,1.8448001861572252,1.8465333938598785,1.8243999958038444,1.7912000179290786,1.7537332057952906,1.714666604995744
2011-01-18,1.8465333938598785,1.8243999958038444,1.7912000179290786,1.7537332057952906,1.714666604995744,1.6568000078201446
2011-01-19,1.8243999958038444,1.7912000179290786,1.7537332057952906,1.714666604995744,1.6568000078201446,1.6144000053406016
2011-01-20,1.7912000179290786,1.7537332057952906,1.714666604995744,1.6568000078201446,1.6144000053406016,1.597599983215331
2011-01-21,1.7537332057952906,1.714666604995744,1.6568000078201446,1.6144000053406016,1.597599983215331,1.5848000049591078
2011-01-24,1.714666604995744,1.6568000078201446,1.6144000053406016,1.597599983215331,1.5848000049591078,1.5944000005722274
2011-01-25,1.6568000078201446,1.6144000053406016,1.597599983215331,1.5848000049591078,1.5944000005722274,1.6250665903091457
2011-01-26,1.6144000053406016,1.597599983215331,1.5848000049591078,1.5944000005722274,1.6250665903091457,1.6379999876022289
2011-01-27,1.597599983215331,1.5848000049591078,1.5944000005722274,1.6250665903091457,1.6379999876022289,1.6328000068664323
2011-01-28,1.5848000049591078,1.5944000005722274,1.6250665903091457,1.6379999876022289,1.6328000068664323,1.6225333929062091
2011-01-31,1.5944000005722274,1.6250665903091457,1.6379999876022289,1.6328000068664323,1.6225333929062091,1.6117333889007632
2011-02-01,1.6250665903091457,1.6379999876022289,1.6328000068664323,1.6225333929062091,1.6117333889007632,1.5945333957672183
2011-02-02,1.6379999876022289,1.6328000068664323,1.6225333929062091,1.6117333889007632,1.5945333957672183,1.5871999979019178
2011-02-03,1.6328000068664323,1.6225333929062091,1.6117333889007632,1.5945333957672183,1.5871999979019178,1.5734665870666682
2011-02-04,1.6225333929062091,1.6117333889007632,1.5945333957672183,1.5871999979019178,1.5734665870666682,1.5811999797821084
2011-02-07,1.6117333889007632,1.5945333957672183,1.5871999979019178,1.5734665870666682,1.5811999797821084,1.5714665889739838
2011-02-08,1.5945333957672183,1.5871999979019178,1.5734665870666682,1.5811999797821084,1.5714665889739838,1.5659999847412136
2011-02-09,1.5871999979019178,1.5734665870666682,1.5811999797821084,1.5714665889739838,1.5659999847412136,1.563199973106397
2011-02-10,1.5734665870666682,1.5811999797821084,1.5714665889739838,1.5659999847412136,1.563199973106397,1.5633333683014143
2011-02-11,1.5811999797821084,1.5714665889739838,1.5659999847412136,1.563199973106397,1.5633333683014143,1.541333389282224
2011-02-14,1.5714665889739838,1.5659999847412136,1.563199973106397,1.5633333683014143,1.541333389282224,1.5616001844406369
2011-02-15,1.5659999847412136,1.563199973106397,1.5633333683014143,1.541333389282224,1.5616001844406369,1.566666793823242
2011-02-16,1.563199973106397,1.5633333683014143,1.541333389282224,1.5616001844406369,1.566666793823242,1.565733408927933
2011-02-17,1.5633333683014143,1.541333389282224,1.5616001844406369,1.566666793823242,1.565733408927933,1.5496000051498389
2011-02-18,1.541333389282224,1.5616001844406369,1.566666793823242,1.565733408927933,1.5496000051498389,1.5361331939697342
2011-02-22,1.5616001844406369,1.566666793823242,1.565733408927933,1.5496000051498389,1.5361331939697342,1.5067997932434185
2011-02-23,1.566666793823242,1.565733408927933,1.5496000051498389,1.5361331939697342,1.5067997932434185,1.506933188438403
2011-02-24,1.565733408927933,1.5496000051498389,1.5361331939697342,1.5067997932434185,1.506933188438403,1.516399979591357
2011-02-25,1.5496000051498389,1.5361331939697342,1.5067997932434185,1.506933188438403,1.516399979591357,1.543999981880183
2011-02-28,1.5361331939697342,1.5067997932434185,1.506933188438403,1.516399979591357,1.543999981880183,1.5731999874115017
2011-03-01,1.5067997932434185,1.506933188438403,1.516399979591357,1.543999981880183,1.5731999874115017,1.5975999832153347
2011-03-02,1.506933188438403,1.516399979591357,1.543999981880183,1.5731999874115017,1.5975999832153347,1.6154665946960325
2011-03-03,1.516399979591357,1.543999981880183,1.5731999874115017,1.5975999832153347,1.6154665946960325,1.6294666051864524
2011-03-04,1.543999981880183,1.5731999874115017,1.5975999832153347,1.6154665946960325,1.6294666051864524,1.6390666246414287
2011-03-07,1.5731999874115017,1.5975999832153347,1.6154665946960325,1.6294666051864524,1.6390666246414287,1.6484000205993754
2011-03-08,1.5975999832153347,1.6154665946960325,1.6294666051864524,1.6390666246414287,1.6484000205993754,1.6437334299087374
2011-03-09,1.6154665946960325,1.6294666051864524,1.6390666246414287,1.6484000205993754,1.6437334299087374,1.632000207900991
2011-03-10,1.6294666051864524,1.6390666246414287,1.6484000205993754,1.6437334299087374,1.632000207900991,1.6094667911529668
2011-03-11,1.6390666246414287,1.6484000205993754,1.6437334299087374,1.632000207900991,1.6094667911529668,1.5866667747497636
2011-03-14,1.6484000205993754,1.6437334299087374,1.632000207900991,1.6094667911529668,1.5866667747497636,1.5613333702087504
2011-03-15,1.6437334299087374,1.632000207900991,1.6094667911529668,1.5866667747497636,1.5613333702087504,1.5453333616256486
2011-03-16,1.632000207900991,1.6094667911529668,1.5866667747497636,1.5613333702087504,1.5453333616256486,1.5305333614349492
2011-03-17,1.6094667911529668,1.5866667747497636,1.5613333702087504,1.5453333616256486,1.5305333614349492,1.5235999822616757
2011-03-18,1.5866667747497636,1.5613333702087504,1.5453333616256486,1.5305333614349492,1.5235999822616757,1.5134665966033785
2011-03-21,1.5613333702087504,1.5453333616256486,1.5305333614349492,1.5235999822616757,1.5134665966033785,1.505333399772639
2011-03-22,1.5453333616256486,1.5305333614349492,1.5235999822616757,1.5134665966033785,1.505333399772639,1.4989334106445262
2011-03-23,1.5305333614349492,1.5235999822616757,1.5134665966033785,1.505333399772639,1.4989334106445262,1.4961334228515726
2011-03-24,1.5235999822616757,1.5134665966033785,1.505333399772639,1.4989334106445262,1.4961334228515726,1.5030668020248288
2011-03-25,1.5134665966033785,1.505333399772639,1.4989334106445262,1.4961334228515726,1.5030668020248288,1.5261335849762014
2011-03-28,1.505333399772639,1.4989334106445262,1.4961334228515726,1.5030668020248288,1.5261335849762014,1.5461335897445678
2011-03-29,1.4989334106445262,1.4961334228515726,1.5030668020248288,1.5261335849762014,1.5461335897445678,1.618400192260765
2011-03-30,1.4961334228515726,1.5030668020248288,1.5261335849762014,1.5461335897445678,1.618400192260765,1.6705333948135277
2011-03-31,1.5030668020248288,1.5261335849762014,1.5461335897445678,1.618400192260765,1.6705333948135277,1.704933404922498
2011-04-01,1.5261335849762014,1.5461335897445678,1.618400192260765,1.6705333948135277,1.704933404922498,1.7420000076294049
2011-04-04,1.5461335897445678,1.618400192260765,1.6705333948135277,1.704933404922498,1.7420000076294049,1.7790666103363164
2011-04-05,1.618400192260765,1.6705333948135277,1.704933404922498,1.7420000076294049,1.7790666103363164,1.7722666025161895
2011-04-06,1.6705333948135277,1.704933404922498,1.7420000076294049,1.7790666103363164,1.7722666025161895,1.7700000047683666
2011-04-07,1.704933404922498,1.7420000076294049,1.7790666103363164,1.7722666025161895,1.7700000047683666,1.7625334024429398
2011-04-08,1.7420000076294049,1.7790666103363164,1.7722666025161895,1.7700000047683666,1.7625334024429398,1.7351999998092602
2011-04-11,1.7790666103363164,1.7722666025161895,1.7700000047683666,1.7625334024429398,1.7351999998092602,1.714399981498716
2011-04-12,1.7722666025161895,1.7700000047683666,1.7625334024429398,1.7351999998092602,1.714399981498716,1.6863999843597413
2011-04-13,1.7700000047683666,1.7625334024429398,1.7351999998092602,1.714399981498716,1.6863999843597413,1.6742665767669855
2011-04-14,1.7625334024429398,1.7351999998092602,1.714399981498716,1.6863999843597413,1.6742665767669855,1.6710665702820002
2011-04-15,1.7351999998092602,1.714399981498716,1.6863999843597413,1.6742665767669855,1.6710665702820002,1.677866578102132
2011-04-18,1.714399981498716,1.6863999843597413,1.6742665767669855,1.6710665702820002,1.677866578102132,1.6888000011444118
2011-04-19,1.6863999843597413,1.6742665767669855,1.6710665702820002,1.677866578102132,1.6888000011444118,1.7101334095001322
2011-04-20,1.6742665767669855,1.6710665702820002,1.677866578102132,1.6888000011444118,1.7101334095001322,1.7209334135055796
2011-04-21,1.6710665702820002,1.677866578102132,1.6888000011444118,1.7101334095001322,1.7209334135055796,1.746266627311717
2011-04-25,1.677866578102132,1.6888000011444118,1.7101334095001322,1.7209334135055796,1.746266627311717,1.7718666315078964
2011-04-26,1.6888000011444118,1.7101334095001322,1.7209334135055796,1.746266627311717,1.7718666315078964,1.797333216667211
2011-04-27,1.7101334095001322,1.7209334135055796,1.746266627311717,1.7718666315078964,1.797333216667211,1.8087998151779427
2011-04-28,1.7209334135055796,1.746266627311717,1.7718666315078964,1.797333216667211,1.8087998151779427,1.8229332208633524
2011-04-29,1.746266627311717,1.7718666315078964,1.797333216667211,1.8087998151779427,1.8229332208633524,1.822133207321172
2011-05-02,1.7718666315078964,1.797333216667211,1.8087998151779427,1.8229332208633524,1.822133207321172,1.8169332027435527
2011-05-03,1.797333216667211,1.8087998151779427,1.8229332208633524,1.822133207321172,1.8169332027435527,1.800666594505338
2011-05-04,1.8087998151779427,1.8229332208633524,1.822133207321172,1.8169332027435527,1.800666594505338,1.794266581535352
2011-05-05,1.8229332208633524,1.822133207321172,1.8169332027435527,1.800666594505338,1.794266581535352,1.800399971008301
2011-05-06,1.822133207321172,1.8169332027435527,1.800666594505338,1.794266581535352,1.800399971008301,1.819866776466385
2011-05-09,1.8169332027435527,1.800666594505338,1.794266581535352,1.800399971008301,1.819866776466385,1.8249335765838728
2011-05-10,1.800666594505338,1.794266581535352,1.800399971008301,1.819866776466385,1.8249335765838728,1.8413335800171104
2011-05-11,1.794266581535352,1.800399971008301,1.819866776466385,1.8249335765838728,1.8413335800171104,1.847066974639908
2011-05-12,1.800399971008301,1.819866776466385,1.8249335765838728,1.8413335800171104,1.847066974639908,1.82960016727448
2011-05-13,1.819866776466385,1.8249335765838728,1.8413335800171104,1.847066974639908,1.82960016727448,1.7980001688003744
2011-05-16,1.8249335765838728,1.8413335800171104,1.847066974639908,1.82960016727448,1.7980001688003744,1.788400173187251
2011-05-17,1.8413335800171104,1.847066974639908,1.82960016727448,1.7980001688003744,1.788400173187251,1.7954667806625415
2011-05-18,1.847066974639908,1.82960016727448,1.7980001688003744,1.788400173187251,1.7954667806625415,1.801066803932195
2011-05-19,1.82960016727448,1.7980001688003744,1.788400173187251,1.7954667806625415,1.801066803932195,1.804000210762029
2011-05-20,1.7980001688003744,1.788400173187251,1.7954667806625415,1.801066803932195,1.804000210762029,1.814133405685445
2011-05-23,1.788400173187251,1.7954667806625415,1.801066803932195,1.804000210762029,1.814133405685445,1.849200010299698
2011-05-24,1.7954667806625415,1.801066803932195,1.804000210762029,1.814133405685445,1.849200010299698,1.8662666082382304
2011-05-25,1.801066803932195,1.804000210762029,1.814133405685445,1.849200010299698,1.8662666082382304,1.8873332023620708
2011-05-26,1.804000210762029,1.814133405685445,1.849200010299698,1.8662666082382304,1.8873332023620708,1.93159978389739
2011-05-27,1.814133405685445,1.849200010299698,1.8662666082382304,1.8873332023620708,1.93159978389739,1.9555997848510691
2011-05-31,1.849200010299698,1.8662666082382304,1.8873332023620708,1.93159978389739,1.9555997848510691,1.9526663780212603
2011-06-01,1.8662666082382304,1.8873332023620708,1.93159978389739,1.9555997848510691,1.9526663780212603,1.961333179473887
2011-06-02,1.8873332023620708,1.93159978389739,1.9555997848510691,1.9526663780212603,1.961333179473887,1.949999785423284
2011-06-03,1.93159978389739,1.9555997848510691,1.9526663780212603,1.961333179473887,1.949999785423284,1.926399803161616
2011-06-06,1.9555997848510691,1.9526663780212603,1.961333179473887,1.949999785423284,1.926399803161616,1.907733201980601
2011-06-07,1.9526663780212603,1.961333179473887,1.949999785423284,1.926399803161616,1.907733201980601,1.8925332069397125
2011-06-08,1.961333179473887,1.949999785423284,1.926399803161616,1.907733201980601,1.8925332069397125,1.862266397476176
2011-06-09,1.949999785423284,1.926399803161616,1.907733201980601,1.8925332069397125,1.862266397476176,1.8586663961410623
