,trend
2012-03-30,2.4934668064117433
2012-04-02,2.4554667949676614
2012-04-03,2.4174667835235497
2012-04-04,2.362933397293121
2012-04-05,2.307999992370626
2012-04-09,2.2424000263214414
2012-04-10,2.2216000080108746
2012-04-11,2.2097332000732828
2012-04-12,2.1977332115173343
2012-04-13,2.1947998046875306
2012-04-16,2.1890664100646973
2012-04-17,2.185333204269389
2012-04-18,2.17960000038148
2012-04-19,2.175466585159312
2012-04-20,2.1698665618896587
2012-04-23,2.1731999397277835
2012-04-24,2.1775999546051126
2012-04-25,2.179999971389801
2012-04-26,2.1958667755126853
2012-04-27,2.2220002174377647
2012-04-30,2.235733604431173
2012-05-01,2.2220002174377647
2012-05-02,2.2018668174743854
2012-05-03,2.193066787719767
2012-05-04,2.1452001571655073
2012-05-07,2.0934667587280678
2012-05-08,2.1001333713531394
2012-05-09,2.105733394622843
2012-05-10,2.073600006103546
2012-05-11,2.063466620445292
2012-05-14,2.0517332315444947
2012-05-15,1.993200016021769
2012-05-16,1.9306665897369588
2012-05-17,1.9134665966033937
2012-05-18,1.9317332029342753
2012-05-21,1.9562666177749735
2012-05-22,1.9790666103363441
2012-05-23,2.00906662940978
2012-05-24,2.048000049591044
2012-05-25,2.042800045013448
2012-05-29,2.022533440589895
2012-05-30,1.9941334486007691
2012-05-31,1.9684002399444378
2012-06-01,1.9180002212524314
2012-06-04,1.90213360786438
2012-06-05,1.8945335865020652
2012-06-06,1.9202667713165082
2012-06-07,1.9367999792099
2012-06-08,1.960133171081543
2012-06-11,1.9674665689468283
2012-06-12,1.9735997676849466
2012-06-13,1.9713331699371137
2012-06-14,2.007599973678599
2012-06-15,2.039999985694885
2012-06-18,2.09346661567688
2012-06-19,2.130800008773834
2012-06-20,2.1825334072113036
2012-06-21,2.199466609954824
2012-06-22,2.1930665969848575
2012-06-25,2.168799972534178
2012-06-26,2.158400011062628
2012-06-27,2.1250666141509917
2012-06-28,2.0889334201812564
2012-06-29,2.076266813278203
2012-07-02,2.0665334224701004
2012-07-03,2.0609333992004406
2012-07-05,2.0636000156402585
2012-07-06,2.0751999855041587
2012-07-09,2.08653340339663
2012-07-10,2.1061334133148364
2012-07-11,2.1496000289917045
2012-07-12,2.2092000007629347
2012-07-13,2.2369331836700397
2012-07-16,2.245466375350977
2012-07-17,2.2397329807281476
2012-07-18,2.20693297386169
2012-07-19,2.136266374588036
2012-07-20,2.0894664049148624
2012-07-23,2.0467998027801455
2012-07-24,1.991599774360672
2012-07-25,1.9611997604370266
2012-07-26,1.9170663833618125
2012-07-27,1.8847997665405296
2012-07-30,1.8487997770309657
2012-07-31,1.8217331886291708
2012-08-01,1.791866588592542
2012-08-02,1.804133391380331
2012-08-03,1.8418667793274062
2012-08-06,1.8797333717346414
2012-08-07,1.9238667726516856
2012-08-08,1.9594667911529593
2012-08-09,1.9981333971023905
2012-08-10,1.9870666265487946
2012-08-13,1.9912000417709332
2012-08-14,2.00306663513184
2012-08-15,2.0040000438690257
2012-08-16,1.981866621971144
2012-08-17,1.9777334213256983
2012-08-20,1.9850668191909964
2012-08-21,1.9908002138137966
2012-08-22,1.9840002059936688
2012-08-23,1.9681336164474554
2012-08-24,1.9625336170196623
2012-08-27,1.9420002222061266
2012-08-28,1.911066842079155
2012-08-29,1.8980000257492198
2012-08-30,1.8956000328063916
2012-08-31,1.8856000185012594
2012-09-04,1.8874665975570744
2012-09-05,1.899999976158139
2012-09-06,1.8846667766570884
2012-09-07,1.8801333665847764
2012-09-10,1.8846665620804004
2012-09-11,1.8970665693283226
2012-09-12,1.9109331846237412
2012-09-13,1.979866385459882
2012-09-14,2.0270663976669563
2012-09-17,2.063999795913717
2012-09-18,2.082933187484744
2012-09-19,2.077999782562267
2012-09-20,2.05293316841128
2012-09-21,2.0038665533065805
2012-09-24,1.9570665597915675
2012-09-25,1.9249331712723
2012-09-26,1.9150665760040442
2012-09-27,1.8950665950775105
2012-09-28,1.9236000061035308
2012-10-01,1.9470666170120468
2012-10-02,1.9592000246048182
2012-10-03,1.9540000200271805
2012-10-04,1.95520002841951
2012-10-05,1.9361332178115922
2012-10-08,1.9241332054138462
2012-10-09,1.9097332000732588
2012-10-10,1.8930665969848646
2012-10-11,1.867466592788685
2012-10-12,1.8633333921432471
2012-10-15,1.8689333915710589
2012-10-16,1.8651999950408937
2012-10-17,1.8665332078933514
2012-10-18,1.8734666109085172
2012-10-19,1.877866625785815
2012-10-22,1.8592000246047924
2012-10-23,1.8522668123245303
2012-10-24,1.8474668025970549
2012-10-25,1.8511999845504634
2012-10-26,1.8626665830612221
2012-10-31,1.882666587829595
2012-11-01,1.93573317527772
2012-11-02,1.9859999895095826
2012-11-05,2.031466817855829
2012-11-06,2.0589334011077933
2012-11-07,2.07760000228883
2012-11-08,2.0718666076660197
2012-11-09,2.0779997825622334
2012-11-12,2.0758663654327343
2012-11-13,2.069333171844494
2012-11-14,2.0895999908447203
2012-11-15,2.11426682472228
2012-11-16,2.1328002452850265
2012-11-19,2.147333621978761
2012-11-20,2.1648002147674332
2012-11-21,2.1705334186553906
2012-11-23,2.160266590118403
2012-11-26,2.1633331775665448
2012-11-27,2.1795998096466054
2012-11-28,2.202133226394651
2012-11-29,2.2334666252136155
2012-11-30,2.256800031661981
2012-12-03,2.2632000446319758
2012-12-04,2.266000032424919
2012-12-05,2.2706666469573964
2012-12-06,2.270000028610236
2012-12-07,2.2884000301360845
2012-12-10,2.3090668201446345
2012-12-11,2.305200242996212
2012-12-12,2.3004002094268925
2012-12-13,2.298133420944213
2012-12-14,2.288933420181301
2012-12-17,2.2802666187286253
2012-12-18,2.2911997795105106
2012-12-19,2.293733167648318
2012-12-20,2.2921331405639496
2012-12-21,2.2787997245788523
2012-12-24,2.2665331363678054
2012-12-26,2.250399971008302
2012-12-27,2.248666572570791
2012-12-28,2.2630665779113794
2012-12-31,2.27880001068116
2013-01-02,2.2882666110992305
2013-01-03,2.3031998157501157
2013-01-04,2.3006664276123137
2013-01-07,2.277733230590833
2013-01-08,2.261199808120725
2013-01-09,2.2413331985473848
2013-01-10,2.2269331932067886
2013-01-11,2.2298666000366314
2013-01-14,2.23599982261658
2013-01-15,2.2473332405090436
2013-01-16,2.268799829483016
2013-01-17,2.294533205032346
2013-01-18,2.322533226013185
2013-01-22,2.3610666275024252
2013-01-23,2.3957332134246614
